6/5/2023 21:00,31.401201,93901
6/5/2023 22:00,28.432604,87442
6/5/2023 23:00,20.839459,80574
6/6/2023 0:00,19.485179,74429
6/6/2023 1:00,17.403615,70786
6/6/2023 2:00,15.014837,68547
6/6/2023 3:00,13.457823,67294
6/6/2023 4:00,14.378658,67738
6/6/2023 5:00,16.497449,70552
6/6/2023 6:00,19.535523,75502
6/6/2023 7:00,20.669873,80010
6/6/2023 8:00,22.987235,83140
6/6/2023 9:00,25.10963,85793
6/6/2023 10:00,29.166956,88767
6/6/2023 11:00,31.375162,91852
6/6/2023 12:00,33.558907,95028
6/6/2023 13:00,37.002817,98225
6/6/2023 14:00,39.842684,100910
6/6/2023 15:00,44.922617,103363
6/6/2023 16:00,54.344296,105488
6/6/2023 17:00,63.349428,106434
6/6/2023 18:00,57.774435,105285
6/6/2023 19:00,49.324636,102563
6/6/2023 20:00,37.325289,99578
6/6/2023 21:00,32.681721,95809
6/6/2023 22:00,28.376184,89222
6/6/2023 23:00,23.885307,82244
6/7/2023 0:00,19.847117,74441
6/7/2023 1:00,17.477571,70850
6/7/2023 2:00,15.077999,68555
6/7/2023 3:00,13.909192,67339
6/7/2023 4:00,14.553929,67724
6/7/2023 5:00,17.362229,70468
6/7/2023 6:00,20.035165,75348
6/7/2023 7:00,19.940253,79711
6/7/2023 8:00,20.42093,82432
6/7/2023 9:00,22.607015,84403
6/7/2023 10:00,23.796813,86426
6/7/2023 11:00,25.015875,88311
6/7/2023 12:00,27.629482,90207
6/7/2023 13:00,29.294275,92403
6/7/2023 14:00,29.48814,94120
6/7/2023 15:00,32.276474,95728
6/7/2023 16:00,37.242273,97355
6/7/2023 17:00,40.573505,98273
6/7/2023 18:00,37.41902,97386
6/7/2023 19:00,30.675915,95141
6/7/2023 20:00,28.711931,92679
6/7/2023 21:00,27.702831,89744
6/7/2023 22:00,20.61816,83935
6/7/2023 23:00,18.358781,77702
6/8/2023 0:00,16.189231,71791
6/8/2023 1:00,15.443457,68596
6/8/2023 2:00,13.238254,66666
6/8/2023 3:00,12.574912,65732
6/8/2023 4:00,13.094751,66331
6/8/2023 5:00,16.330563,69180
6/8/2023 6:00,19.758622,74034
6/8/2023 7:00,20.168571,78293
6/8/2023 8:00,21.875197,80674
6/8/2023 9:00,22.435357,82138
6/8/2023 10:00,24.761466,83583
6/8/2023 11:00,25.339784,84969
6/8/2023 12:00,26.530988,86398
6/8/2023 13:00,30.04136,88085
6/8/2023 14:00,31.311103,89600
6/8/2023 15:00,32.602081,91081
6/8/2023 16:00,34.79133,92728
6/8/2023 17:00,35.737015,93824
6/8/2023 18:00,34.093295,93350
6/8/2023 19:00,33.185977,91568
6/8/2023 20:00,31.493424,89728
6/8/2023 21:00,30.287746,87505
6/8/2023 22:00,22.928338,82119
6/8/2023 23:00,18.872358,76250
6/9/2023 0:00,17.253324,70706
6/9/2023 1:00,15.85087,67655
6/9/2023 2:00,13.962928,65832
6/9/2023 3:00,13.166542,65003
6/9/2023 4:00,13.3262,65567
6/9/2023 5:00,16.666829,68355
6/9/2023 6:00,19.937915,72851
6/9/2023 7:00,20.393828,77092
6/9/2023 8:00,22.178512,79687
6/9/2023 9:00,22.672689,81401
6/9/2023 10:00,24.52112,83005
6/9/2023 11:00,26.336316,84412
6/9/2023 12:00,27.534115,85611
6/9/2023 13:00,29.417433,87086
6/9/2023 14:00,30.182679,88179
6/9/2023 15:00,32.536685,89127
6/9/2023 16:00,33.757766,90249
6/9/2023 17:00,34.548503,90823
6/9/2023 18:00,32.412875,89902
6/9/2023 19:00,30.880604,88018
6/9/2023 20:00,29.629278,86272
6/9/2023 21:00,28.78855,84426
6/9/2023 22:00,22.181308,79909
6/9/2023 23:00,18.92408,74494
6/10/2023 0:00,16.396944,70230
6/10/2023 1:00,14.799177,66871
6/10/2023 2:00,14.776862,64652
6/10/2023 3:00,12.704399,63315
6/10/2023 4:00,12.357925,62914
6/10/2023 5:00,12.524686,63524
6/10/2023 6:00,12.776689,64521
6/10/2023 7:00,14.91385,66906
6/10/2023 8:00,15.888444,70384
6/10/2023 9:00,16.96394,73828
6/10/2023 10:00,16.877586,76929
6/10/2023 11:00,19.663011,79760
6/10/2023 12:00,22.852291,82459
6/10/2023 13:00,23.727013,85086
6/10/2023 14:00,27.620699,87689
6/10/2023 15:00,31.048303,90427
6/10/2023 16:00,34.634851,93131
6/10/2023 17:00,36.118547,94711
6/10/2023 18:00,36.011449,94300
6/10/2023 19:00,32.450558,92186
6/10/2023 20:00,29.754734,90092
6/10/2023 21:00,27.850897,88024
6/10/2023 22:00,21.777804,83410
6/10/2023 23:00,17.498561,77909
6/11/2023 0:00,15.270628,72700
6/11/2023 1:00,11.925861,69036
6/11/2023 2:00,11.356333,66561
6/11/2023 3:00,10.786394,64787
6/11/2023 4:00,10.783894,63982
6/11/2023 5:00,10.39995,63940
6/11/2023 6:00,9.136429,64238
6/11/2023 7:00,9.632564,66316
6/11/2023 8:00,11.113186,70464
6/11/2023 9:00,13.769469,75074
6/11/2023 10:00,16.29992,79498
6/11/2023 11:00,19.114527,83814
6/11/2023 12:00,22.817283,87845
6/11/2023 13:00,25.894894,91397
6/11/2023 14:00,29.323357,94314
6/11/2023 15:00,32.719358,97230
6/11/2023 16:00,38.144717,99894
6/11/2023 17:00,42.479452,101404
6/11/2023 18:00,38.208646,100657
6/11/2023 19:00,32.030263,98432
6/11/2023 20:00,28.7498,96056
6/11/2023 21:00,26.763245,93292
6/11/2023 22:00,19.821251,87886
6/11/2023 23:00,18.324922,81685
6/12/2023 0:00,15.836029,76168
6/12/2023 1:00,15.30186,72763
6/12/2023 2:00,13.267511,70691
6/12/2023 3:00,12.741283,69669
6/12/2023 4:00,13.245613,70249
6/12/2023 5:00,15.64481,73398
6/12/2023 6:00,17.746692,78618
6/12/2023 7:00,20.552057,83451
6/12/2023 8:00,21.240612,86648
6/12/2023 9:00,23.339965,88957
6/12/2023 10:00,23.441755,91047
6/12/2023 11:00,23.788845,92775
6/12/2023 12:00,23.805,94209
6/12/2023 13:00,24.720201,95711
6/12/2023 14:00,24.815013,96568
6/12/2023 15:00,25.197853,97004
6/12/2023 16:00,25.491711,97621
6/12/2023 17:00,26.090457,97873
6/12/2023 18:00,25.239744,96825
6/12/2023 19:00,24.436235,94912
6/12/2023 20:00,23.738192,93027
6/12/2023 21:00,22.508911,90451
6/12/2023 22:00,18.10118,84709
6/12/2023 23:00,15.407259,78499
6/13/2023 0:00,15.249467,73614
6/13/2023 1:00,13.739136,70295
6/13/2023 2:00,12.107379,68239
6/13/2023 3:00,11.403258,67132
6/13/2023 4:00,11.774122,67721
6/13/2023 5:00,13.592737,70568
6/13/2023 6:00,16.16717,75601
6/13/2023 7:00,17.983348,79963
6/13/2023 8:00,18.392991,82571
6/13/2023 9:00,19.549967,84249
6/13/2023 10:00,20.408172,85932
6/13/2023 11:00,21.702695,87473
6/13/2023 12:00,23.20223,89056
6/13/2023 13:00,24.681406,90743
6/13/2023 14:00,25.322313,92218
6/13/2023 15:00,26.776819,93804
6/13/2023 16:00,28.029996,95411
6/13/2023 17:00,30.357473,96513
6/13/2023 18:00,30.572544,95956
6/13/2023 19:00,29.805209,94076
6/13/2023 20:00,28.770135,91985
6/13/2023 21:00,27.155625,89532
6/13/2023 22:00,22.713943,83935
6/13/2023 23:00,18.846256,77894
6/14/2023 0:00,17.115695,72638
6/14/2023 1:00,15.924384,69442
6/14/2023 2:00,14.577853,67486
6/14/2023 3:00,14.064417,66544
6/14/2023 4:00,14.914183,67139
6/14/2023 5:00,18.316459,69943
6/14/2023 6:00,20.846935,74750
6/14/2023 7:00,23.191002,79196
6/14/2023 8:00,24.682683,81946
6/14/2023 9:00,25.796281,83822
6/14/2023 10:00,26.74374,85745
6/14/2023 11:00,27.873645,87467
6/14/2023 12:00,29.734632,89079
6/14/2023 13:00,32.202192,90871
6/14/2023 14:00,32.558032,92313
6/14/2023 15:00,33.524212,93585
6/14/2023 16:00,35.10427,95141
6/14/2023 17:00,37.089026,96084
6/14/2023 18:00,37.117375,95566
6/14/2023 19:00,36.222933,93903
6/14/2023 20:00,34.460464,92135
6/14/2023 21:00,33.181702,90025
6/14/2023 22:00,28.275059,84624
6/14/2023 23:00,23.896639,78565
6/15/2023 0:00,17.353969,74209
6/15/2023 1:00,15.585251,70750
6/15/2023 2:00,14.139005,68665
6/15/2023 3:00,13.169106,67519
6/15/2023 4:00,13.48884,67974
6/15/2023 5:00,15.345834,70707
6/15/2023 6:00,17.713046,75250
6/15/2023 7:00,18.510356,79700
6/15/2023 8:00,18.204955,82808
6/15/2023 9:00,19.578375,85281
6/15/2023 10:00,19.723678,87847
6/15/2023 11:00,23.325274,90624
6/15/2023 12:00,27.126978,93284
6/15/2023 13:00,30.123161,96176
6/15/2023 14:00,30.57991,98628
6/15/2023 15:00,33.66648,100750
6/15/2023 16:00,36.075567,102873
6/15/2023 17:00,39.408799,103933
6/15/2023 18:00,37.55337,103022
6/15/2023 19:00,36.175607,100418
6/15/2023 20:00,30.287345,97785
6/15/2023 21:00,28.297383,94873
6/15/2023 22:00,22.641256,88852
6/15/2023 23:00,19.372452,82080
6/16/2023 0:00,19.099234,75739
6/16/2023 1:00,17.316244,72137
6/16/2023 2:00,14.922646,69786
6/16/2023 3:00,14.252532,68525
6/16/2023 4:00,14.484358,68812
6/16/2023 5:00,16.427944,71415
6/16/2023 6:00,19.77277,75886
6/16/2023 7:00,20.997208,80332
6/16/2023 8:00,23.936166,83547
6/16/2023 9:00,24.56947,86085
6/16/2023 10:00,27.929755,88470
6/16/2023 11:00,28.974565,90694
6/16/2023 12:00,30.158483,92485
6/16/2023 13:00,30.154707,94283
6/16/2023 14:00,30.833761,95382
6/16/2023 15:00,32.767379,95992
6/16/2023 16:00,34.457345,96538
6/16/2023 17:00,34.561044,96269
6/16/2023 18:00,32.176469,94570
6/16/2023 19:00,30.088285,92064
6/16/2023 20:00,28.8336,90031
6/16/2023 21:00,27.45673,87885
6/16/2023 22:00,22.870318,83131
6/16/2023 23:00,18.187066,77444
6/17/2023 0:00,19.083587,71951
6/17/2023 1:00,17.202145,68442
6/17/2023 2:00,16.5365,65988
6/17/2023 3:00,15.346336,64528
6/17/2023 4:00,14.814847,63984
6/17/2023 5:00,14.59694,64576
6/17/2023 6:00,14.325501,65483
6/17/2023 7:00,14.511737,68028
6/17/2023 8:00,16.499912,71663
6/17/2023 9:00,19.137181,75182
6/17/2023 10:00,21.049889,78141
6/17/2023 11:00,22.988205,80755
6/17/2023 12:00,24.539605,83078
6/17/2023 13:00,26.82355,85193
6/17/2023 14:00,29.621558,87265
6/17/2023 15:00,30.588798,89472
6/17/2023 16:00,34.214751,91646
6/17/2023 17:00,37.421677,93074
6/17/2023 18:00,39.837644,92703
6/17/2023 19:00,35.20186,90636
6/17/2023 20:00,30.48311,88297
6/17/2023 21:00,31.704286,86306
6/17/2023 22:00,26.534829,81944
6/17/2023 23:00,21.300839,76628
6/18/2023 0:00,16.038205,71850
6/18/2023 1:00,15.203381,68270
6/18/2023 2:00,14.647322,65794
6/18/2023 3:00,13.319771,64120
6/18/2023 4:00,12.939606,63268
6/18/2023 5:00,12.927706,63150
6/18/2023 6:00,11.61504,63322
6/18/2023 7:00,12.223766,65280
6/18/2023 8:00,14.272798,69088
6/18/2023 9:00,16.856082,73291
6/18/2023 10:00,17.465023,77280
6/18/2023 11:00,19.508293,81283
6/18/2023 12:00,23.510585,85204
6/18/2023 13:00,26.459421,88800
6/18/2023 14:00,29.625838,92128
6/18/2023 15:00,32.519364,95567
6/18/2023 16:00,40.41164,99046
6/18/2023 17:00,41.548492,101331
6/18/2023 18:00,41.802416,101126
6/18/2023 19:00,37.274134,98978
6/18/2023 20:00,30.785935,96166
6/18/2023 21:00,31.446512,93393
6/18/2023 22:00,25.510955,88058
6/18/2023 23:00,20.538506,81646
6/19/2023 0:00,16.859272,77095
6/19/2023 1:00,15.378729,73266
6/19/2023 2:00,14.739065,70826
6/19/2023 3:00,13.640346,69570
6/19/2023 4:00,13.792927,69885
6/19/2023 5:00,14.847793,72615
6/19/2023 6:00,16.138616,77233
6/19/2023 7:00,18.56222,82229
6/19/2023 8:00,20.958252,86838
6/19/2023 9:00,25.134678,91387
6/19/2023 10:00,26.093202,96331
6/19/2023 11:00,29.14384,101385
6/19/2023 12:00,33.95953,106222
6/19/2023 13:00,39.599861,110837
6/19/2023 14:00,42.748974,114368
6/19/2023 15:00,48.536737,117117
6/19/2023 16:00,57.885211,119335
6/19/2023 17:00,57.991703,119965
6/19/2023 18:00,50.556485,118101
6/19/2023 19:00,41.5293,114198
6/19/2023 20:00,35.319873,109941
6/19/2023 21:00,32.571983,105444
6/19/2023 22:00,26.274304,97979
6/19/2023 23:00,23.195531,90001
6/20/2023 0:00,17.102132,82840
6/20/2023 1:00,16.073872,78617
6/20/2023 2:00,14.891162,75729
6/20/2023 3:00,13.439276,74061
6/20/2023 4:00,13.442165,74186
6/20/2023 5:00,15.9207,76710
6/20/2023 6:00,18.244152,81710
6/20/2023 7:00,20.228499,86517
6/20/2023 8:00,23.842782,90342
6/20/2023 9:00,27.080894,93710
6/20/2023 10:00,28.40897,97195
6/20/2023 11:00,28.20932,100724
6/20/2023 12:00,30.154299,104043
6/20/2023 13:00,33.599335,107269
6/20/2023 14:00,34.300458,109524
6/20/2023 15:00,36.686858,111238
6/20/2023 16:00,41.727663,112850
6/20/2023 17:00,43.077664,113277
6/20/2023 18:00,37.771636,111604
6/20/2023 19:00,33.941866,108247
6/20/2023 20:00,31.043689,104895
6/20/2023 21:00,29.858401,100863
6/20/2023 22:00,24.146661,94058
6/20/2023 23:00,19.079702,86737
6/21/2023 0:00,18.228368,80517
6/21/2023 1:00,16.158698,76489
6/21/2023 2:00,14.757955,73833
6/21/2023 3:00,14.013453,72393
6/21/2023 4:00,14.312672,72595
6/21/2023 5:00,15.956255,75278
6/21/2023 6:00,19.512051,80233
6/21/2023 7:00,21.403308,84702
6/21/2023 8:00,23.856299,87901
6/21/2023 9:00,25.577499,90636
6/21/2023 10:00,28.975757,93482
6/21/2023 11:00,29.909419,96205
6/21/2023 12:00,31.052532,98755
6/21/2023 13:00,33.166232,101204
6/21/2023 14:00,34.655983,102854
6/21/2023 15:00,35.455583,104134
6/21/2023 16:00,40.654023,105440
6/21/2023 17:00,40.194775,105837
6/21/2023 18:00,35.603458,104477
6/21/2023 19:00,32.701134,101829
6/21/2023 20:00,30.721478,99113
6/21/2023 21:00,29.929391,95962
6/21/2023 22:00,22.860138,90040
6/21/2023 23:00,19.575276,83367
6/22/2023 0:00,17.026643,77240
6/22/2023 1:00,14.628869,73572
6/22/2023 2:00,13.299801,71153
6/22/2023 3:00,12.757204,69846
6/22/2023 4:00,13.792205,70132
6/22/2023 5:00,15.671096,72834
6/22/2023 6:00,20.007583,77683
6/22/2023 7:00,21.994132,82022
6/22/2023 8:00,23.825355,84945
6/22/2023 9:00,26.851732,87224
6/22/2023 10:00,29.091349,89335
6/22/2023 11:00,29.552902,91288
6/22/2023 12:00,30.375482,92993
6/22/2023 13:00,30.721143,94628
6/22/2023 14:00,31.780211,95786
6/22/2023 15:00,31.947642,96746
6/22/2023 16:00,34.259137,97947
6/22/2023 17:00,35.969109,98584
6/22/2023 18:00,33.340942,97792
6/22/2023 19:00,31.345361,95721
6/22/2023 20:00,31.388582,93893
6/22/2023 21:00,29.941036,91481
6/22/2023 22:00,24.689184,86009
6/22/2023 23:00,19.353868,79808
6/23/2023 0:00,18.104302,75460
6/23/2023 1:00,16.524341,71976
6/23/2023 2:00,14.926062,69753
6/23/2023 3:00,14.53297,68677
6/23/2023 4:00,15.025695,69050
6/23/2023 5:00,17.540207,71621
6/23/2023 6:00,21.444074,75962
6/23/2023 7:00,24.900175,80578
6/23/2023 8:00,26.392531,84280
6/23/2023 9:00,28.930523,87346
6/23/2023 10:00,31.790855,90155
6/23/2023 11:00,32.046112,92978
6/23/2023 12:00,34.099388,95246
6/23/2023 13:00,34.604259,97410
6/23/2023 14:00,36.178675,98932
6/23/2023 15:00,36.473586,100011
6/23/2023 16:00,40.935121,101262
6/23/2023 17:00,43.067957,101435
6/23/2023 18:00,39.790108,99935
6/23/2023 19:00,35.052244,97252
6/23/2023 20:00,33.378041,94871
6/23/2023 21:00,32.020566,92631
6/23/2023 22:00,28.226852,87743
6/23/2023 23:00,22.46877,81537
6/24/2023 0:00,19.505521,79045
6/24/2023 1:00,20.224277,75006
6/24/2023 2:00,16.652604,72163
6/24/2023 3:00,15.023457,70498
6/24/2023 4:00,14.668819,69715
6/24/2023 5:00,14.82309,70085
6/24/2023 6:00,15.057139,70964
6/24/2023 7:00,16.309229,73745
6/24/2023 8:00,18.654996,78411
6/24/2023 9:00,21.691731,83423
6/24/2023 10:00,24.186872,88018
6/24/2023 11:00,27.353519,92263
6/24/2023 12:00,31.92865,95930
6/24/2023 13:00,31.602593,99071
6/24/2023 14:00,35.178068,101769
6/24/2023 15:00,38.017343,103988
6/24/2023 16:00,41.969697,106070
6/24/2023 17:00,42.405864,107091
6/24/2023 18:00,41.799494,106106
6/24/2023 19:00,35.537928,103399
6/24/2023 20:00,33.791311,100310
6/24/2023 21:00,33.079424,97670
6/24/2023 22:00,26.896946,92770
6/24/2023 23:00,21.939873,86663
6/25/2023 0:00,20.898823,82021
6/25/2023 1:00,17.748887,77728
6/25/2023 2:00,17.257572,74653
6/25/2023 3:00,14.68542,72405
6/25/2023 4:00,14.36274,71201
6/25/2023 5:00,14.110996,70781
6/25/2023 6:00,12.598767,70790
6/25/2023 7:00,13.811999,72797
6/25/2023 8:00,17.836329,77428
6/25/2023 9:00,20.929147,82900
6/25/2023 10:00,24.097321,88379
6/25/2023 11:00,28.472846,93651
6/25/2023 12:00,32.534139,98480
6/25/2023 13:00,34.145787,102438
6/25/2023 14:00,36.948043,105391
6/25/2023 15:00,40.818878,107905
6/25/2023 16:00,48.576853,110029
6/25/2023 17:00,53.57381,111041
6/25/2023 18:00,51.122168,109810
6/25/2023 19:00,44.313391,107014
6/25/2023 20:00,38.26016,104096
6/25/2023 21:00,36.242267,100699
6/25/2023 22:00,32.411731,94972
6/25/2023 23:00,24.269129,88347
6/26/2023 0:00,20.082846,85028
6/26/2023 1:00,17.617184,80854
6/26/2023 2:00,14.522671,78150
6/26/2023 3:00,13.609351,76694
6/26/2023 4:00,13.634404,76942
6/26/2023 5:00,15.393349,79719
6/26/2023 6:00,20.279047,84487
6/26/2023 7:00,20.949613,89579
6/26/2023 8:00,22.483511,94101
6/26/2023 9:00,27.006349,98483
6/26/2023 10:00,30.336943,103145
6/26/2023 11:00,31.116566,107552
6/26/2023 12:00,37.254751,111541
6/26/2023 13:00,45.11865,114994
6/26/2023 14:00,51.945942,117038
6/26/2023 15:00,53.77977,117810
6/26/2023 16:00,61.192689,118095
6/26/2023 17:00,61.486055,117339
6/26/2023 18:00,48.830026,114676
6/26/2023 19:00,43.130148,110963
6/26/2023 20:00,34.428499,107371
6/26/2023 21:00,31.100694,103118
6/26/2023 22:00,26.404846,96503
6/26/2023 23:00,21.29558,89331
6/27/2023 0:00,19.687104,83415
6/27/2023 1:00,17.899511,79244
6/27/2023 2:00,15.712058,76461
6/27/2023 3:00,15.221274,74858
6/27/2023 4:00,15.302051,74986
6/27/2023 5:00,18.468745,77615
6/27/2023 6:00,22.273899,82405
6/27/2023 7:00,23.808074,86962
6/27/2023 8:00,26.294223,90356
6/27/2023 9:00,28.344213,93284
6/27/2023 10:00,31.606472,96230
6/27/2023 11:00,33.899517,98959
6/27/2023 12:00,35.99587,101429
6/27/2023 13:00,38.712368,103684
6/27/2023 14:00,40.729957,105081
6/27/2023 15:00,42.536417,106098
6/27/2023 16:00,45.479347,107100
6/27/2023 17:00,47.794832,107230
6/27/2023 18:00,42.58792,105719
6/27/2023 19:00,38.73552,103156
6/27/2023 20:00,34.758382,100466
6/27/2023 21:00,33.994993,97111
6/27/2023 22:00,29.578272,91270
6/27/2023 23:00,23.383552,84672
6/28/2023 0:00,19.79644,80026
6/28/2023 1:00,18.203452,76145
6/28/2023 2:00,15.955209,73575
6/28/2023 3:00,14.981514,72234
6/28/2023 4:00,15.843764,72518
6/28/2023 5:00,17.503767,75213
6/28/2023 6:00,21.950545,79929
6/28/2023 7:00,21.698363,84644
6/28/2023 8:00,23.647138,88366
6/28/2023 9:00,25.297783,91860
6/28/2023 10:00,26.809762,95576
6/28/2023 11:00,29.077744,99128
6/28/2023 12:00,31.663824,102516
6/28/2023 13:00,35.168419,105852
6/28/2023 14:00,37.578344,108393
6/28/2023 15:00,41.329446,110481
6/28/2023 16:00,46.887347,112295
6/28/2023 17:00,52.20106,113030
6/28/2023 18:00,46.338038,111710
6/28/2023 19:00,41.046137,108909
6/28/2023 20:00,35.510204,105545
6/28/2023 21:00,33.453491,101971
6/28/2023 22:00,26.992303,95594
6/28/2023 23:00,24.447338,88361
6/29/2023 0:00,21.153082,81974
6/29/2023 1:00,18.34831,77679
6/29/2023 2:00,16.979689,74781
6/29/2023 3:00,15.85777,73141
6/29/2023 4:00,15.73774,73169
6/29/2023 5:00,17.151957,75577
6/29/2023 6:00,20.851735,79766
6/29/2023 7:00,21.166896,84643
6/29/2023 8:00,22.780977,89291
6/29/2023 9:00,26.756849,93854
6/29/2023 10:00,28.844262,98766
6/29/2023 11:00,34.084204,103867
6/29/2023 12:00,38.523977,108777
6/29/2023 13:00,42.821571,113555
6/29/2023 14:00,48.465845,117402
6/29/2023 15:00,59.356814,120580
6/29/2023 16:00,69.785208,123328
6/29/2023 17:00,74.396983,124630
6/29/2023 18:00,60.276912,123250
6/29/2023 19:00,52.061055,119449
6/29/2023 20:00,42.642127,114942
6/29/2023 21:00,39.036074,110606
6/29/2023 22:00,31.838914,103375
6/29/2023 23:00,29.145589,95253
6/30/2023 0:00,22.420273,87223
6/30/2023 1:00,19.382966,82338
6/30/2023 2:00,17.441482,78951
6/30/2023 3:00,16.187442,76864
6/30/2023 4:00,15.805505,76565
6/30/2023 5:00,17.278153,78611
6/30/2023 6:00,20.949282,82495
6/30/2023 7:00,21.939848,87514
6/30/2023 8:00,25.677604,92944
6/30/2023 9:00,27.961742,98498
6/30/2023 10:00,31.103069,104467
6/30/2023 11:00,34.763077,110188
6/30/2023 12:00,42.417719,115336
6/30/2023 13:00,43.989157,119846
6/30/2023 14:00,52.056366,122991
6/30/2023 15:00,61.982333,124947
6/30/2023 16:00,72.414471,126236
6/30/2023 17:00,70.460635,125898
6/30/2023 18:00,61.161434,123077
6/30/2023 19:00,48.885321,118426
6/30/2023 20:00,40.395002,113807
6/30/2023 21:00,35.900693,109628
6/30/2023 22:00,31.387739,102982
6/30/2023 23:00,28.668894,95297
7/1/2023 0:00,24.203822,88979
7/1/2023 1:00,21.972813,83908
7/1/2023 2:00,20.031778,80170
7/1/2023 3:00,18.525362,77662
7/1/2023 4:00,18.002363,76175
7/1/2023 5:00,17.661822,76060
7/1/2023 6:00,17.114338,76500
7/1/2023 7:00,18.748394,79177
7/1/2023 8:00,23.390842,84447
7/1/2023 9:00,26.318264,90558
7/1/2023 10:00,27.55661,96388
7/1/2023 11:00,31.167927,101787
7/1/2023 12:00,32.674036,106455
7/1/2023 13:00,33.64697,109822
7/1/2023 14:00,34.978836,112237
7/1/2023 15:00,37.872894,114116
