The data below is the seven day hourly temperature forecast. It is in CSV format and contains datetime, temperature in degrees F and the weather forecast. Analyze the data using average, minumum, maximum, and standard deviation to give insights into the near-term behavior of the weather. The data follows:2024-04-16T20:00:00-04:00,67,Mostly Clear
2024-04-18T03:00:00-04:00,51,Showers And Thunderstorms Likely
2024-04-18T04:00:00-04:00,51,Showers And Thunderstorms Likely
2024-04-18T05:00:00-04:00,52,Rain Showers Likely
2024-04-18T06:00:00-04:00,52,Rain Showers Likely
2024-04-18T07:00:00-04:00,52,Rain Showers Likely
2024-04-18T08:00:00-04:00,52,Chance Rain Showers
2024-04-18T09:00:00-04:00,53,Chance Rain Showers
2024-04-18T10:00:00-04:00,54,Chance Rain Showers
2024-04-18T11:00:00-04:00,55,Chance Rain Showers
2024-04-18T12:00:00-04:00,56,Chance Rain Showers
2024-04-18T13:00:00-04:00,56,Chance Rain Showers
2024-04-18T14:00:00-04:00,56,Slight Chance Rain Showers
2024-04-18T15:00:00-04:00,55,Slight Chance Rain Showers
2024-04-18T16:00:00-04:00,54,Slight Chance Rain Showers
2024-04-18T17:00:00-04:00,54,Slight Chance Rain Showers
2024-04-18T18:00:00-04:00,51,Slight Chance Rain Showers
2024-04-18T19:00:00-04:00,50,Slight Chance Rain Showers
2024-04-18T20:00:00-04:00,48,Mostly Cloudy
2024-04-18T21:00:00-04:00,48,Mostly Cloudy
2024-04-18T22:00:00-04:00,47,Mostly Cloudy
2024-04-18T23:00:00-04:00,47,Mostly Cloudy
2024-04-19T00:00:00-04:00,46,Mostly Cloudy
2024-04-19T01:00:00-04:00,46,Mostly Cloudy
2024-04-19T02:00:00-04:00,46,Mostly Cloudy
2024-04-19T03:00:00-04:00,46,Mostly Cloudy
2024-04-19T04:00:00-04:00,46,Mostly Cloudy
2024-04-19T05:00:00-04:00,46,Cloudy
2024-04-19T06:00:00-04:00,46,Cloudy
2024-04-19T07:00:00-04:00,46,Cloudy
2024-04-19T08:00:00-04:00,47,Cloudy
2024-04-19T09:00:00-04:00,50,Mostly Cloudy
2024-04-19T10:00:00-04:00,52,Mostly Cloudy
2024-04-19T11:00:00-04:00,54,Mostly Cloudy
2024-04-19T12:00:00-04:00,55,Mostly Cloudy
2024-04-19T13:00:00-04:00,57,Mostly Cloudy
2024-04-19T14:00:00-04:00,60,Chance Rain Showers
2024-04-19T15:00:00-04:00,60,Chance Rain Showers
2024-04-19T16:00:00-04:00,60,Chance Rain Showers
2024-04-19T17:00:00-04:00,61,Chance Rain Showers
2024-04-19T18:00:00-04:00,59,Chance Rain Showers
2024-04-19T19:00:00-04:00,58,Chance Rain Showers
2024-04-19T20:00:00-04:00,56,Chance Rain Showers
2024-04-19T21:00:00-04:00,55,Chance Rain Showers
2024-04-19T22:00:00-04:00,54,Chance Rain Showers
2024-04-19T23:00:00-04:00,53,Chance Rain Showers
2024-04-20T00:00:00-04:00,53,Chance Rain Showers
2024-04-20T01:00:00-04:00,52,Chance Rain Showers
2024-04-20T02:00:00-04:00,52,Slight Chance Rain Showers
2024-04-20T03:00:00-04:00,52,Slight Chance Rain Showers
2024-04-20T04:00:00-04:00,51,Slight Chance Rain Showers
2024-04-20T05:00:00-04:00,51,Slight Chance Rain Showers
2024-04-20T06:00:00-04:00,51,Slight Chance Rain Showers
2024-04-20T07:00:00-04:00,52,Slight Chance Rain Showers
2024-04-20T08:00:00-04:00,53,Partly Sunny
2024-04-20T09:00:00-04:00,55,Partly Sunny
2024-04-20T10:00:00-04:00,58,Mostly Sunny
2024-04-20T11:00:00-04:00,60,Mostly Sunny
2024-04-20T12:00:00-04:00,61,Mostly Sunny
2024-04-20T13:00:00-04:00,62,Mostly Sunny
2024-04-20T14:00:00-04:00,62,Mostly Sunny
2024-04-20T15:00:00-04:00,63,Mostly Sunny
2024-04-20T16:00:00-04:00,63,Mostly Sunny
2024-04-20T17:00:00-04:00,62,Mostly Sunny
2024-04-20T18:00:00-04:00,60,Partly Cloudy
2024-04-20T19:00:00-04:00,58,Partly Cloudy
2024-04-20T20:00:00-04:00,56,Partly Cloudy
2024-04-20T21:00:00-04:00,54,Partly Cloudy
2024-04-20T22:00:00-04:00,52,Partly Cloudy
2024-04-20T23:00:00-04:00,51,Partly Cloudy
2024-04-21T00:00:00-04:00,50,Partly Cloudy
2024-04-21T01:00:00-04:00,48,Partly Cloudy
2024-04-21T02:00:00-04:00,47,Mostly Clear
2024-04-21T03:00:00-04:00,45,Mostly Clear
2024-04-21T04:00:00-04:00,44,Mostly Clear
2024-04-21T05:00:00-04:00,44,Mostly Clear
2024-04-21T06:00:00-04:00,44,Sunny
2024-04-21T07:00:00-04:00,44,Sunny
2024-04-21T08:00:00-04:00,46,Sunny
2024-04-21T09:00:00-04:00,49,Mostly Sunny
2024-04-21T10:00:00-04:00,51,Mostly Sunny
2024-04-21T11:00:00-04:00,54,Mostly Sunny
2024-04-21T12:00:00-04:00,56,Mostly Sunny
2024-04-21T13:00:00-04:00,57,Mostly Sunny
2024-04-21T14:00:00-04:00,58,Mostly Sunny
2024-04-21T15:00:00-04:00,59,Mostly Sunny
2024-04-21T16:00:00-04:00,59,Mostly Sunny
2024-04-21T17:00:00-04:00,59,Mostly Sunny
2024-04-21T18:00:00-04:00,58,Partly Cloudy
2024-04-21T19:00:00-04:00,56,Partly Cloudy
2024-04-21T20:00:00-04:00,54,Partly Cloudy
2024-04-21T21:00:00-04:00,52,Partly Cloudy
2024-04-21T22:00:00-04:00,50,Partly Cloudy
2024-04-21T23:00:00-04:00,49,Partly Cloudy
2024-04-22T00:00:00-04:00,48,Partly Cloudy
2024-04-22T01:00:00-04:00,47,Partly Cloudy
2024-04-22T02:00:00-04:00,46,Partly Cloudy
2024-04-22T03:00:00-04:00,45,Partly Cloudy
2024-04-22T04:00:00-04:00,44,Partly Cloudy
2024-04-22T05:00:00-04:00,44,Partly Cloudy
2024-04-22T06:00:00-04:00,44,Mostly Sunny
2024-04-22T07:00:00-04:00,45,Mostly Sunny
2024-04-22T08:00:00-04:00,47,Mostly Sunny
2024-04-22T09:00:00-04:00,50,Mostly Sunny
2024-04-22T10:00:00-04:00,54,Mostly Sunny
2024-04-22T11:00:00-04:00,57,Mostly Sunny
2024-04-22T12:00:00-04:00,59,Mostly Sunny
2024-04-22T13:00:00-04:00,61,Partly Sunny
2024-04-22T14:00:00-04:00,62,Partly Sunny
2024-04-22T15:00:00-04:00,62,Partly Sunny
2024-04-22T16:00:00-04:00,62,Mostly Sunny
2024-04-22T17:00:00-04:00,61,Mostly Sunny
2024-04-22T18:00:00-04:00,59,Partly Cloudy
2024-04-22T19:00:00-04:00,57,Partly Cloudy
2024-04-22T20:00:00-04:00,55,Mostly Cloudy
2024-04-22T21:00:00-04:00,53,Partly Cloudy
2024-04-22T22:00:00-04:00,51,Partly Cloudy
2024-04-22T23:00:00-04:00,49,Partly Cloudy
2024-04-23T00:00:00-04:00,48,Partly Cloudy
2024-04-23T01:00:00-04:00,47,Partly Cloudy
2024-04-23T02:00:00-04:00,46,Partly Cloudy
2024-04-23T03:00:00-04:00,45,Partly Cloudy
2024-04-23T04:00:00-04:00,45,Partly Cloudy
2024-04-23T05:00:00-04:00,45,Partly Cloudy
2024-04-23T06:00:00-04:00,45,Mostly Sunny
2024-04-23T07:00:00-04:00,46,Mostly Sunny
